,0
958,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
959,"Son tan como la verga que salen a protestar por un gobierno que le queda menos de un año, con elecciones a la puerta y con el Coronavirus que está jugando pero candela.

Plena que valen verga hasta para protestar y eso es bastante."
960,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
961,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
962,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
963,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
964,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
965,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
966,RT @wilfridolaz: ¿En serio? Lo pide el que ha co-gobernado con Lenín Moreno y que con CREO votaron juntitos de la mano a favor de esa nefas…
967,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
968,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
969,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
970,Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
971,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
972,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
973,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
974,"Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta hoy 6 fallecidos, 720 casos confirmados y 434 recuperados. Solo 8 personas están hospitalizadas y 5 en UCI's. ¿Qué hicieron?
https://t.co/1jZkwGz82n"
975,Quito supera a Guayaquil en contagios diarios.  https://t.co/EZabztMWSg
976,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
977,"RT @wilfridolaz: ¿Saben quién mantiene al coronavirus?

Lenín Moreno.

#25Mayo #LeninChao"
978,"RT @revistavistazo: La OMS ve cada vez más improbable una segunda ola importante del #coronavirus. Asimismo, la directiva de la organizació…"
979,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
980,"RT @eluniversocom: Distribución de los casos de #coronavirusenEcuador, según información oficial difundida este lunes 25 de mayo de 2020. ►…"
981,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
982,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
983,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
984,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
985,"RT @LaReinaDeNarnia: Lenin Moreno, gobierna al país de manera virtual ya que al ser una persona con discapacidad pertenece al grupo vulnera…"
986,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
987,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
988,RT @KamchatkaEc: El gobierno debe dejar la muletilla de que nadie estaba preparado. Un sistema de salud bien institucionalizado ha permitid…
989,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
990,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
991,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
992,"RT @carolgrillito: ¡ATENTI!

Aquí parte de la desgraciada historia del morenato. 

@Lenin en cambio mintiendo en la @AsambleaEcuador 

http…"
993,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
994,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
995,"Solo queremos paz, progreso y justicia para todos. Eso pedimos los ecuatorianos honestos. #salimosmasfuertes #25Mayo #coronavirus #VivaLaPatria"
996,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
997,RT @wilfridolaz: ¿En serio? Lo pide el que ha co-gobernado con Lenín Moreno y que con CREO votaron juntitos de la mano a favor de esa nefas…
998,RT @Expresoec: El bus se dirigía de la cabecera cantonal de Daule hacia La Aurora. No cumplió la medida establecida para evitar la propagac…
999,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
